kw,qid,label,mode,exact_label,exact_alias,ctx,sl_log1p,p31_cnt,p279_cnt,ctx_p31,ctx_p279,alias_inv,w_ctx,w_sl,w_p31,w_p279,w_ctx_p31,w_ctx_p279,w_alias_inv,bonus_label,bonus_alias,total
university,Q501758,University of Florida,none,0,0,4.7,3.99,5.0,0.0,54.0,0.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.97
university,Q152838,University of Göttingen,none,0,0,4.7,4.41,5.0,0.0,45.9,0.0,0.143,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.67
university,Q151510,Heidelberg University,none,0,0,4.7,4.43,6.0,0.0,50.2,0.0,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,13.76
university,Q152171,University of Bonn,none,0,0,4.7,4.11,6.0,0.0,48.7,0.0,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,13.47
university,Q219615,University of Barcelona,none,0,0,4.7,4.04,4.0,0.0,50.2,0.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.05
university,Q622664,Université de Californie à San Diego,none,0,0,2.3,3.89,2.0,0.0,36.0,0.0,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.16
university,Q503415,université du Maryland,none,0,0,2.3,3.85,4.0,0.0,52.4,0.0,0.143,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.87
university,Q192775,université de Glasgow,none,0,0,2.3,4.26,3.0,0.0,48.2,0.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.66
university,Q487556,université de Sydney,none,0,0,2.3,4.11,2.0,0.0,46.4,0.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.77
university,Q391028,Université de la Colombie-Britannique,none,0,0,2.3,4.04,4.0,0.0,51.4,0.0,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.99
university,Q319078,Université de Melbourne,none,0,0,2.3,4.04,2.0,0.0,39.9,0.0,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.41
university,Q223429,Université de Birmingham,none,0,0,2.3,4.08,3.0,0.0,50.2,0.0,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.33
university,Q459506,université de Bristol,none,0,0,3.5,4.04,4.0,0.0,49.0,0.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.65
university,Q178848,université de Notre-Dame-du-Lac,none,0,0,2.3,4.06,5.0,0.0,53.6,0.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.11
university,Q168515,Université de l'Utah,none,0,0,2.3,3.85,2.0,0.0,42.6,0.0,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.2
university,Q499451,université Rutgers,none,0,0,1.2,3.95,4.0,0.0,52.2,0.0,0.125,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.47
university,Q216273,Université de St Andrews,none,0,0,2.3,4.14,4.0,0.0,49.6,0.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.42
university,Q1185955,université du Nevada à Reno,none,0,0,2.3,3.04,3.0,0.0,49.6,0.0,0.167,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.71
university,Q823917,université de Sheffield,none,0,0,2.3,3.85,2.0,0.0,45.9,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.98
university,Q52413,université du Kansas,none,0,0,2.3,3.78,4.0,0.0,50.8,0.0,0.167,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.89
university,Q606140,université de Waikato,none,0,0,2.3,3.14,2.0,0.0,39.9,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.36
university,Q1360303,université du Kentucky,none,0,0,5.8,3.61,4.0,0.0,53.4,0.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,13.27
university,Q734764,université de Nouvelle-Galles du Sud,none,0,0,2.3,3.76,3.0,0.0,49.0,0.0,0.133,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.96
university,Q168426,université de Münster,none,0,0,2.3,3.69,3.0,0.0,48.3,0.0,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.06
university,Q270532,université d'Aberdeen,none,0,0,2.3,3.99,2.0,0.0,46.4,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.85
university,Q1517021,université d'Australie-Occidentale,none,0,0,3.5,3.74,3.0,0.0,49.4,0.0,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.55
university,Q492318,université de l'Alabama,none,0,0,2.3,3.74,2.0,0.0,36.0,0.0,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.22
university,Q640652,université de l'Oklahoma,none,0,0,2.3,3.64,3.0,0.0,46.9,0.0,0.167,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.98
university,Q153265,université de Cincinnati,none,0,0,2.3,3.5,3.0,0.0,43.0,0.0,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.03
university,Q500606,université de Floride du Sud,none,0,0,2.3,3.53,3.0,0.0,46.1,0.0,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.96
university,Q1049470,Université de Waterloo,none,0,0,2.3,3.61,3.0,0.0,48.1,0.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.23
university,Q1190812,université du Nouveau-Mexique,none,0,0,2.3,3.37,3.0,0.0,48.4,0.0,0.167,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.86
performance,Q35140,performance,label,1,0,4.7,3.83,3.0,7.0,48.2,45.4,0.286,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,68.88
performance,Q213156,performance art,none,0,0,5.8,4.09,1.0,4.0,24.6,46.4,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,13.7
performance,Q628519,work performance,none,0,0,3.5,2.48,1.0,2.0,34.8,44.7,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.13
performance,Q10774753,performance artist,none,0,0,4.7,2.2,2.0,4.0,40.1,49.6,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.98
performance,Q22672348,performance artwork,none,0,0,4.7,0.0,0.0,11.0,0.0,43.1,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,13.53
performance,Q103916,Academy Award for Best Actor,none,0,0,8.1,4.2,2.0,0.0,37.8,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,14.85
performance,Q1296024,effectiveness,alias,0,1,5.8,3.43,0.0,2.0,0.0,43.5,0.333,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,51.49
performance,Q3469910,performing arts center,none,0,0,7.0,1.61,0.0,8.0,0.0,48.4,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,15.22
performance,Q104998020,piano performance,none,0,0,3.5,0.0,4.0,2.0,48.2,35.7,0.167,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.85
performance,Q57660343,performing arts building,none,0,0,1.2,0.69,0.0,6.0,0.0,47.4,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.22
performance,Q1197550,computer performance,alias,0,1,3.5,3.04,0.0,2.0,0.0,44.7,0.5,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,44.31
performance,Q6942562,musical performance,none,0,0,3.5,1.61,3.0,8.0,47.9,47.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,13.8
performance,Q7168207,Performance Handicap Racing Fleet,none,0,0,1.2,0.69,0.0,2.0,0.0,28.4,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.17
performance,Q105107179,guitar performance,none,0,0,3.5,0.0,5.0,4.0,47.7,47.2,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.99
performance,Q104998197,violin performance,none,0,0,3.5,0.0,4.0,4.0,48.2,47.2,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.19
performance,Q105339166,organ performance,none,0,0,3.5,0.0,4.0,4.0,48.2,47.2,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.25
performance,Q61391,cheerleading,none,0,0,8.1,4.01,1.0,7.0,13.4,49.1,0.111,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,17.63
performance,Q597286,France in the Eurovision Song Contest,none,0,0,5.8,3.76,1.0,0.0,27.9,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.44
performance,Q104985225,percussion performance,none,0,0,2.3,0.0,3.0,4.0,47.9,47.2,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.05
performance,Q105279359,cello music performance,none,0,0,3.5,0.0,4.0,4.0,48.2,47.2,0.105,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.96
performance,Q1020618,concert dance,none,0,0,2.3,2.48,1.0,3.0,13.4,44.7,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.12
performance,Q1156811,performance-related pay,none,0,0,1.2,2.56,0.0,11.0,0.0,42.3,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.12
performance,Q816747,benchmark,none,0,0,5.8,3.56,0.0,3.0,0.0,42.7,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.5
performance,Q1816033,competitive sport,none,0,0,7.0,2.3,0.0,2.0,0.0,36.4,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.87
performance,Q105279242,viola performance,none,0,0,3.5,0.0,4.0,4.0,48.2,47.2,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.19
performance,Q105280408,trumpet performance,none,0,0,3.5,0.0,4.0,4.0,48.2,47.2,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.19
performance,Q105245071,vocal performance,none,0,0,3.5,0.0,4.0,6.0,48.2,51.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.63
performance,Q115160941,saxophone performance,none,0,0,2.3,0.0,4.0,4.0,48.2,47.2,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.8
performance,Q115160929,keyboard instrument performance,none,0,0,2.3,0.0,4.0,4.0,48.2,47.2,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.71
performance,Q7168264,performance studies,none,0,0,2.3,2.2,2.0,4.0,43.7,49.7,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.72
performance,Q860554,performance indicator,none,0,0,7.0,3.43,0.0,2.0,0.0,39.2,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.15
performance,Q17538722,performance work,none,0,0,8.1,0.0,1.0,8.0,13.5,47.1,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,16.43
performance,Q105237946,double bass performance,none,0,0,3.5,0.0,4.0,4.0,48.2,47.2,0.111,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.98
performance,Q7168187,performance-enhancing substance,none,0,0,5.8,2.48,0.0,6.0,0.0,47.4,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.95
performance,Q107514431,accordion performance,none,0,0,3.5,0.0,4.0,4.0,48.2,47.2,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.65
performance,Q104853682,oboe performance,none,0,0,3.5,0.0,4.0,4.0,48.2,47.2,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.19
performance,Q105279810,trombone performance,none,0,0,3.5,0.0,4.0,4.0,48.2,47.2,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.25
performance,Q1714153,adjustment,none,0,0,3.5,2.08,0.0,8.0,0.0,46.3,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.25
performance,Q1399956,performance management,none,0,0,7.0,2.71,0.0,3.0,0.0,48.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,14.91
performance,Q1428637,spoken word,none,0,0,2.3,3.61,1.0,7.0,33.8,47.9,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.32
performance,Q676252,capture de mouvement,none,0,0,1.2,3.81,2.0,9.0,37.0,46.7,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.71
performance,Q60429516,performance psychomotrice,none,0,0,4.7,0.69,0.0,3.0,0.0,41.7,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.06
performance,Q1815844,performance sportive,none,0,0,4.7,1.61,0.0,2.0,0.0,44.7,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.94
performance,Q924713,efficacité énergétique,none,0,0,5.8,3.66,1.0,2.0,33.8,39.5,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.32
performance,Q1104185,entraînement,none,0,0,1.2,3.83,3.0,7.0,43.0,49.5,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.74
performance,Q624902,publicité en ligne,none,0,0,1.2,3.85,2.0,4.0,44.1,49.3,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.91
performance,Q3375344,performance par watt,none,0,0,1.2,2.08,1.0,8.0,31.4,45.6,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.71
performance,Q3138502,historique du parcours européen des clubs français de football,none,0,0,0.0,1.39,1.0,3.0,29.0,41.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.91
performance,Q209860,PowerPC,none,0,0,3.5,3.71,5.0,3.0,46.3,45.8,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,14.67
performance,Q112062291,International Performance Art Giswil,none,0,0,1.2,0.0,1.0,0.0,45.3,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.15
performance,Q211063,IBM POWER,none,0,0,3.5,3.0,1.0,2.0,26.7,42.3,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.29
higher education,Q136822,higher education,label,1,0,5.8,4.25,2.0,4.0,46.4,46.0,0.2,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,67.18
higher education,Q38723,higher education institution,none,0,0,7.0,3.47,1.0,4.0,30.8,43.6,0.167,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,14.46
higher education,Q112166132,higher education,label,1,0,4.7,0.0,1.0,3.0,26.2,34.4,0.5,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,43.72
higher education,Q5758076,Higher Education Funding Council for Wales,none,0,0,3.5,1.1,1.0,0.0,42.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.96
higher education,Q4671162,academic administration,none,0,0,8.1,1.79,0.0,8.0,0.0,45.4,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,17.03
higher education,Q98658352,higher education institution directly under Ministry of Education of the People’s Republic of China,none,0,0,4.7,0.69,0.0,5.0,0.0,53.4,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.36
higher education,Q6792583,Higher Education Commission of Pakistan,none,0,0,5.8,1.95,1.0,0.0,42.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.17
higher education,Q106130483,Higher Education Institution Act,none,0,0,2.3,0.0,1.0,0.0,21.5,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.81
higher education,Q61612084,Higher education and research cluster,none,0,0,10.5,1.1,1.0,2.0,45.4,48.6,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,17.45
higher education,Q64805944,higher education in country or region,none,0,0,5.8,0.0,0.0,3.0,0.0,42.6,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.12
higher education,Q29584850,higher education,label,1,0,2.3,0.0,1.0,5.0,26.2,52.5,0.286,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,39.25
higher education,Q99427911,"Higher Education, Research Institutes, general",none,0,0,4.7,0.0,1.0,0.0,17.3,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.56
higher education,Q2887889,higher education in the United States,none,0,0,4.7,2.83,1.0,0.0,31.2,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.31
higher education,Q56447581,Higher Education Institution,none,0,0,3.5,0.0,1.0,4.0,24.4,50.2,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.53
higher education,Q5758111,Higher Education Mega Center South station,none,0,0,3.5,1.79,3.0,0.0,36.7,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.85
higher education,Q3592627,higher education in France,none,0,0,4.7,1.61,1.0,3.0,31.2,52.1,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.18
higher education,Q85347,higher education in Ukraine,none,0,0,4.7,1.79,1.0,0.0,31.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.59
higher education,Q38608699,Higher Education and Research Act 2017,none,0,0,7.0,0.69,1.0,0.0,32.3,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.34
higher education,Q16249890,Higher Education Act 2004,none,0,0,5.8,0.69,1.0,0.0,32.3,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.95
higher education,Q108015327,Higher Education Libraries of Massachusetts,none,0,0,4.7,0.0,1.0,0.0,19.4,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.58
higher education,Q3128579,Haute École Lucia de Brouckere,none,0,0,3.5,1.1,1.0,0.0,34.7,0.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.74
higher education,Q16911284,higher education in Japan,none,0,0,4.7,1.95,1.0,0.0,31.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.67
higher education,Q100398396,"Higher Education Authority Act, 1971",none,0,0,4.7,0.0,1.0,0.0,29.5,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.68
higher education,Q3054808,higher education in Iran,none,0,0,5.8,2.2,1.0,0.0,31.2,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.19
higher education,Q5758074,Higher Education Funding Council for England,none,0,0,8.1,1.1,1.0,0.0,42.3,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,13.54
higher education,Q100271470,Higher Education (Wales) Act 2015,none,0,0,3.5,0.0,1.0,0.0,33.3,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.32
higher education,Q1622288,higher education reform,none,0,0,2.3,0.69,0.0,3.0,0.0,44.9,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.3
higher education,Q5758388,higher education in the Philippines,none,0,0,4.7,0.69,1.0,0.0,31.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.04
higher education,Q3128589,Haute École de la Province de Liège,none,0,0,5.8,1.61,1.0,0.0,34.3,0.0,0.167,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.43
higher education,Q5758340,higher education in Canada,none,0,0,5.8,1.39,1.0,0.0,31.2,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.28
higher education,Q5758064,loi sur l'enseignement supérieur de 1965,none,0,0,3.5,1.61,1.0,0.0,31.9,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.11
higher education,Q5758106,Higher Education Mega Center nord,none,0,0,2.3,1.79,2.0,0.0,29.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.58
higher education,Q1300162,code d'honneur académique,none,0,0,5.8,2.08,0.0,3.0,0.0,47.4,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.95
operatives,Q2026591,Operatives Führungszentrum der NVA,none,0,0,1.8,1.1,2.0,0.0,22.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.53
operatives,Q135055089,Operatives: Revolve,none,0,0,1.2,0.0,1.0,0.0,18.5,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.42
operatives,Q460693,know-how,none,0,0,1.8,3.66,1.0,5.0,9.3,44.8,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.9
operatives,Q720862,earnings before interest and taxes,none,0,0,3.0,3.58,1.0,3.0,13.4,33.8,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.14
operatives,Q375738,operating lease,none,0,0,0.6,2.56,1.0,6.0,6.8,46.8,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.84
operatives,Q831866,operating income,none,0,0,3.0,1.39,1.0,5.0,13.4,45.3,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.58
operatives,Q1225083,operating activity,none,0,0,0.6,1.39,0.0,1.0,0.0,7.4,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.07
operatives,Q125333410,Bundeswehr Operational Command,none,0,0,0.6,1.1,1.0,0.0,0.0,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.07
operatives,Q104868415,Escadron de Transition Opérationnelle 2/8 Nice,none,0,0,1.2,0.69,1.0,0.0,16.9,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.75
operatives,Q15636229,surgical procedure,none,0,0,1.2,0.0,1.0,3.0,10.8,43.1,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.69
operatives,Q74182247,Operative,label,1,0,0.6,0.0,1.0,0.0,27.1,0.0,0.667,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.06
operatives,Q4335229,post-operative wound,none,0,0,1.8,1.61,0.0,6.0,0.0,49.9,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.96
operatives,Q2963983,operative hysteroscopy,none,0,0,0.6,0.69,0.0,4.0,0.0,45.2,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.33
operatives,Q75058664,Operative deputy director of the Civil Guard,none,0,0,1.8,0.0,1.0,0.0,29.9,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.26
operatives,Q57157980,Operative vaginal delivery,none,0,0,0.6,1.1,0.0,4.0,0.0,41.2,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.0
operatives,Q60247848,Animal,none,0,0,1.2,0.0,1.0,0.0,11.3,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.35
operatives,Q1408585,Operative Professional,none,0,0,0.6,1.1,1.0,0.0,19.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.26
operatives,Q3517831,operative temperature,none,0,0,1.2,1.95,0.0,3.0,0.0,34.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.48
operatives,Q56365400,Operative on call,none,0,0,1.2,0.69,1.0,0.0,22.9,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.81
operatives,Q17073265,Operative Media,none,0,0,0.6,0.69,1.0,0.0,24.8,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.11
operatives,Q61969476,Operative Treatment of Traumatic Anteroinferior Shoulder Instability in Young Male Patients,none,0,0,1.8,0.0,1.0,0.0,22.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.18
operatives,Q12797946,Operative,label,1,0,1.8,0.69,1.0,3.0,29.9,37.1,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,40.06
operatives,Q100279351,The Operative,none,0,0,1.8,0.0,1.0,0.0,27.0,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.23
operatives,Q40821,surgery,none,0,0,0.6,4.81,2.0,2.0,27.5,30.3,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.44
operatives,Q7097818,Operative Bricklayers' Society,none,0,0,0.6,0.69,1.0,0.0,31.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.18
operatives,Q28407925,"Operative Bleachers, Dyers and Finishers Association",none,0,0,3.0,0.69,1.0,0.0,31.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.05
operatives,Q7097821,Operative Plasterers' and Cement Masons' International Association,none,0,0,2.4,0.69,1.0,0.0,31.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.33
operatives,Q30315753,Operative Builders' Union,none,0,0,0.6,0.69,1.0,0.0,31.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.18
operatives,Q113297852,operational image,none,0,0,2.4,0.69,0.0,2.0,0.0,40.6,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.75
operatives,Q27814005,"Operative Society of Masons, Quarrymen and Allied Trades of England and Wales",none,0,0,1.8,0.69,1.0,0.0,31.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.62
operatives,Q61921242,Operative or Conservative Treatment for Subacromial Impingement Syndrome?,none,0,0,1.2,0.0,1.0,0.0,22.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.46
operatives,Q66280607,"Operative Name Index to the Series ""General Correspondence, 1922-1937"" (NAID 1661978)",none,0,0,3.0,0.0,1.0,0.0,23.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.63
operatives,Q66398599,Operative and Non-operative Treatment of Traumatic Arthrotomies,none,0,0,1.8,0.0,1.0,0.0,22.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.18
